,DOI,Article name,Formula,Cat. compound,Support,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,"Time, h",Type of reactor,Av_ar_exactmw,Av_ar_lipinskiHBA,Av_ar_lipinskiHBD,Av_ar_NumHBA,Av_ar_NumHeavyAtoms,Av_harm_labuteASA,Av_harm_CrippenClogP,Av_harm_kappa1,Av_harm_kappa3,Av_harm_Energy of +1 ion,Av_harm_Metal_radius,Product,"FE, %"
555,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,No,100.0,porrous spherical,18.63,700.0,700.0,700.0,700.0,700.0,700.0,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,2.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,CO,0.0
556,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,No,100.0,porrous spherical,18.63,700.0,700.0,700.0,700.0,700.0,700.0,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,4.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,CO,0.0
557,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,No,100.0,porrous spherical,18.63,700.0,700.0,700.0,700.0,700.0,700.0,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,6.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,CO,0.0
558,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,No,100.0,porrous spherical,18.63,700.0,700.0,700.0,700.0,700.0,700.0,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,8.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,CO,0.0
559,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,No,100.0,porrous spherical,18.63,700.0,700.0,700.0,700.0,700.0,700.0,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,1.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,CO,3.7
560,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,No,100.0,porrous spherical,18.63,700.0,700.0,700.0,700.0,700.0,700.0,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,1.0,H-cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,CO,2.65
561,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,No,100.0,porrous spherical,18.63,700.0,700.0,700.0,700.0,700.0,700.0,0.0,100.0,0.0,glassy-carbon electrode,KOH,1.0,14.0,-1.7,1.0,Flow cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,CO,13.09
562,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,No,100.0,porrous spherical,18.63,700.0,700.0,700.0,700.0,700.0,700.0,0.0,100.0,0.0,glassy-carbon electrode,KOH,1.0,14.0,-1.8,1.0,Flow cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,CO,13.61
563,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,No,100.0,porrous spherical,18.63,700.0,700.0,700.0,700.0,700.0,700.0,0.0,100.0,0.0,glassy-carbon electrode,KOH,1.0,14.0,-1.9,1.0,Flow cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,CO,11.52
564,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,No,100.0,porrous spherical,18.63,700.0,700.0,700.0,700.0,700.0,700.0,0.0,100.0,0.0,glassy-carbon electrode,KOH,1.0,14.0,-1.9,2.0,Flow cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,CO,0.0
565,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,No,100.0,porrous spherical,18.63,700.0,700.0,700.0,700.0,700.0,700.0,0.0,100.0,0.0,glassy-carbon electrode,KOH,1.0,14.0,-1.9,3.0,Flow cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,CO,0.0
566,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,No,100.0,porrous spherical,18.63,700.0,700.0,700.0,700.0,700.0,700.0,0.0,100.0,0.0,glassy-carbon electrode,KOH,1.0,14.0,-1.9,4.0,Flow cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,CO,0.0
567,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,No,100.0,porrous spherical,18.63,700.0,700.0,700.0,700.0,700.0,700.0,0.0,100.0,0.0,glassy-carbon electrode,KOH,1.0,14.0,-1.9,5.0,Flow cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,CO,0.0
568,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,No,100.0,porrous spherical,18.63,700.0,700.0,700.0,700.0,700.0,700.0,0.0,100.0,0.0,glassy-carbon electrode,KOH,1.0,14.0,-2.0,1.0,Flow cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,CO,9.42
569,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,No,100.0,porrous spherical,18.63,700.0,700.0,700.0,700.0,700.0,700.0,0.0,100.0,0.0,glassy-carbon electrode,KOH,1.0,14.0,-2.1,1.0,Flow cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,8.336839,1.4,CO,8.9
570,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13, irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,8.03926480469429,1.4676398516635436,CO,16.99
571,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13, irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,8.03926480469429,1.4676398516635436,CO,17.65
572,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13, irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,8.03926480469429,1.4676398516635436,CO,14.71
573,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13, irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,8.03926480469429,1.4676398516635436,CO,13.73
574,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13, irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,8.03926480469429,1.4676398516635436,CO,16.67
575,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13, irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.7,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,8.03926480469429,1.4676398516635436,CO,3.31
576,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13, irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.8,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,8.03926480469429,1.4676398516635436,CO,3.64
577,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13, irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.9,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,8.03926480469429,1.4676398516635436,CO,2.32
578,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13, irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-2.0,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,8.03926480469429,1.4676398516635436,CO,1.66
579,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13, irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-2.1,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,8.03926480469429,1.4676398516635436,CO,1.32
580,https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-2.61,1.0,Flow cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,CO,28.45
581,https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-3.68,1.0,Flow cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,CO,20.14
582,https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-4.2,1.0,Flow cell,62.9295975,0.0,0.0,0.0,1.0,17.964098032124472,-0.0025,1.5194805194805197,4.21948051948052,7.72638,1.35,CO,11.13
583,https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-2.61,1.0,Flow cell,78.92451212,1.0,0.0,1.0,2.0,20.67942235663529,-0.1213,2.31948051948052,1.449561820293528,7.576234,1.6,CO,10.42
584,https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-3.68,1.0,Flow cell,78.92451212,1.0,0.0,1.0,2.0,20.67942235663529,-0.1213,2.31948051948052,1.449561820293528,7.576234,1.6,CO,13.24
585,https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-4.2,1.0,Flow cell,78.92451212,1.0,0.0,1.0,2.0,20.67942235663529,-0.1213,2.31948051948052,1.449561820293528,7.576234,1.6,CO,16.76
586,https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,1.0,H-cell,64.950065010272,0.0256,0.0,0.0,1.0512000000000001,18.221284134777544,-0.0025643209578679166,1.5576758162006306,4.17597228456039,7.740890620451001,1.351235415236788,CO,9.4
587,https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,1.0,H-cell,64.950065010272,0.0256,0.0,0.0,1.0512000000000001,18.221284134777544,-0.0025643209578679166,1.5576758162006306,4.17597228456039,7.740890620451001,1.351235415236788,CO,6.9
588,https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,1.0,H-cell,64.950065010272,0.0256,0.0,0.0,1.0512000000000001,18.221284134777544,-0.0025643209578679166,1.5576758162006306,4.17597228456039,7.740890620451001,1.351235415236788,CO,8.78
589,https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,1.0,H-cell,64.950065010272,0.0256,0.0,0.0,1.0512000000000001,18.221284134777544,-0.0025643209578679166,1.5576758162006306,4.17597228456039,7.740890620451001,1.351235415236788,CO,6.27
590,https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,1.0,H-cell,64.950065010272,0.0256,0.0,0.0,1.0512000000000001,18.221284134777544,-0.0025643209578679166,1.5576758162006306,4.17597228456039,7.740890620451001,1.351235415236788,CO,6.27
591,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,1.0,H-cell,64.950065010272,0.0256,0.0,0.0,1.0512000000000001,18.221284134777544,-0.0025643209578679166,1.5576758162006306,4.17597228456039,7.740890620451001,1.351235415236788,CO,8.81
592,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,1.0,H-cell,64.950065010272,0.0256,0.0,0.0,1.0512000000000001,18.221284134777544,-0.0025643209578679166,1.5576758162006306,4.17597228456039,7.740890620451001,1.351235415236788,CO,7.23
593,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,1.0,H-cell,64.950065010272,0.0256,0.0,0.0,1.0512000000000001,18.221284134777544,-0.0025643209578679166,1.5576758162006306,4.17597228456039,7.740890620451001,1.351235415236788,CO,7.23
594,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,1.0,H-cell,64.950065010272,0.0256,0.0,0.0,1.0512000000000001,18.221284134777544,-0.0025643209578679166,1.5576758162006306,4.17597228456039,7.740890620451001,1.351235415236788,CO,6.29
595,https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,1.0,H-cell,64.950065010272,0.0256,0.0,0.0,1.0512000000000001,18.221284134777544,-0.0025643209578679166,1.5576758162006306,4.17597228456039,7.740890620451001,1.351235415236788,CO,5.35
596,https://doi.org/10.1016/j.jes.2024.03.012,6C2W-Cu2O,Cu1O0.0309N0.176,Cu,N,98.27, irregular solid blocks,0.0,680.0,680.0,680.0,680.0,680.0,680.0,93.82,6.18,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,1.0,H-cell,62.32542182365,0.034600000000000186,0.0,0.034600000000000186,1.0173,17.815655863796774,-0.0025477292062553044,1.5176411672562422,4.369166996847799,7.748162333381948,1.3500000000000003,CO,5.91
597,https://doi.org/10.1016/j.jes.2024.03.012,4C2W-Cu2O,Cu1O0.181N0.222,Cu,N,81.83,cubic,0.0,680.0,680.0,680.0,680.0,680.0,680.0,63.81,36.19,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,1.0,H-cell,56.58400672585,0.36339999999999995,0.0,0.36339999999999995,1.1817,16.51853869356447,-0.003112399991447092,1.500381705992339,6.591148107428284,7.961455286501881,1.35,CO,13.88
598,https://doi.org/10.1016/j.jes.2024.03.012,3C3W-Cu2O,Cu1O0.288N0.226,Cu2O,N,81.57,cubic,0.0,680.0,680.0,680.0,680.0,680.0,680.0,42.27,57.73,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,1.0,H-cell,120.87193029343398,1.1843,0.0,0.36860000000000004,2.8156999999999996,28.11167906924228,-2.0915676472631284,6.560751804417628,4.363478883801059,8.487526254808593,1.390508492034005,CO,7.01
599,https://doi.org/10.1016/j.jes.2024.03.012,3C2W-Cu2O,Cu1O0.3499N0.501,Cu2O,N,66.62,cubic,0.0,680.0,680.0,680.0,680.0,680.0,680.0,30.02,69.98,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,1.0,H-cell,103.85166003124398,1.3338,0.0,0.6676,2.6662,22.640314867687394,0.1758588324483107,3.9439152546684864,6.916092174490562,8.613821450247016,1.382903218725534,CO,9.62
600,https://doi.org/10.1016/j.jes.2024.03.012,3C1W-Cu2O,Cu1O0.431N0.58,Cu2O,N,63.78,cubic,0.0,680.0,680.0,680.0,680.0,680.0,680.0,13.83,86.17,0.0,glassy-carbon electrode,KHCO3,0.5,8.4,-1.0,1.0,H-cell,100.61837792123599,1.3622,0.0,0.7243999999999999,2.6378000000000004,21.833078065292995,0.1458273122120993,3.666130708837126,7.7807645142889985,8.638239337198238,1.381467864426106,CO,4.12
601,https://doi.org/10.1016/j.matre.2023.100195,o-Cu2O/Ag,Cu1O0.525Ag0.1,Cu2O,Ag,83.33,octahedron,0.0,475.0,590.0,875.0,475.0,590.0,875.0,0.0,95.0,5.0,glassy-carbon electrode,KHCO3,0.5,7.2,-0.9,1.0,H-cell,136.02810921624598,0.8332999999999999,0.0,0.0,2.6666,35.639599583152496,-0.013621933469508653,8.409618325711683,2.811965358182571,9.571319603325234,1.2709330923638624,CO,15.0
602,https://doi.org/10.1016/j.matre.2023.100195,o-Cu2O/Ag,Cu1O0.525Ag0.1,Cu2O,Ag,83.33,octahedron,0.0,475.0,590.0,875.0,475.0,590.0,875.0,0.0,95.0,5.0,glassy-carbon electrode,KHCO3,0.5,7.2,-1.0,1.0,H-cell,136.02810921624598,0.8332999999999999,0.0,0.0,2.6666,35.639599583152496,-0.013621933469508653,8.409618325711683,2.811965358182571,9.571319603325234,1.2709330923638624,CO,8.94
603,https://doi.org/10.1016/j.matre.2023.100195,o-Cu2O/Ag,Cu1O0.525Ag0.1,Cu2O,Ag,83.33,octahedron,0.0,475.0,590.0,875.0,475.0,590.0,875.0,0.0,95.0,5.0,glassy-carbon electrode,KHCO3,0.5,7.2,-1.1,1.0,H-cell,136.02810921624598,0.8332999999999999,0.0,0.0,2.6666,35.639599583152496,-0.013621933469508653,8.409618325711683,2.811965358182571,9.571319603325234,1.2709330923638624,CO,4.92
604,https://doi.org/10.1016/j.matre.2023.100195,o-Cu2O/Ag,Cu1O0.525Ag0.1,Cu2O,Ag,83.33,octahedron,0.0,475.0,590.0,875.0,475.0,590.0,875.0,0.0,95.0,5.0,glassy-carbon electrode,KHCO3,0.5,7.2,-1.2,1.0,H-cell,136.02810921624598,0.8332999999999999,0.0,0.0,2.6666,35.639599583152496,-0.013621933469508653,8.409618325711683,2.811965358182571,9.571319603325234,1.2709330923638624,CO,4.18
605,https://doi.org/10.1016/j.matre.2023.100195,o-Cu2O/Ag,Cu1O0.525Ag0.1,Cu2O,Ag,83.33,octahedron,0.0,475.0,590.0,875.0,475.0,590.0,875.0,0.0,95.0,5.0,glassy-carbon electrode,KHCO3,0.5,7.2,-1.3,1.0,H-cell,136.02810921624598,0.8332999999999999,0.0,0.0,2.6666,35.639599583152496,-0.013621933469508653,8.409618325711683,2.811965358182571,9.571319603325234,1.2709330923638624,CO,2.24
606,https://doi.org/10.1016/j.matre.2023.100195,o-Cu2O/Ag,Cu1O0.525Ag0.1,Cu2O,Ag,83.33,octahedron,0.0,475.0,590.0,875.0,475.0,590.0,875.0,0.0,95.0,5.0,glassy-carbon electrode,KHCO3,0.5,7.2,-1.2,2.0,H-cell,136.02810921624598,0.8332999999999999,0.0,0.0,2.6666,35.639599583152496,-0.013621933469508653,8.409618325711683,2.811965358182571,9.571319603325234,1.2709330923638624,CO,0.0
607,https://doi.org/10.1016/j.matre.2023.100195,o-Cu2O/Ag,Cu1O0.525Ag0.1,Cu2O,Ag,83.33,octahedron,0.0,475.0,590.0,875.0,475.0,590.0,875.0,0.0,95.0,5.0,glassy-carbon electrode,KHCO3,0.5,7.2,-1.2,4.0,H-cell,136.02810921624598,0.8332999999999999,0.0,0.0,2.6666,35.639599583152496,-0.013621933469508653,8.409618325711683,2.811965358182571,9.571319603325234,1.2709330923638624,CO,0.0
608,https://doi.org/10.1016/j.matre.2023.100195,o-Cu2O/Ag,Cu1O0.525Ag0.1,Cu2O,Ag,83.33,octahedron,0.0,475.0,590.0,875.0,475.0,590.0,875.0,0.0,95.0,5.0,glassy-carbon electrode,KHCO3,0.5,7.2,-1.2,6.0,H-cell,136.02810921624598,0.8332999999999999,0.0,0.0,2.6666,35.639599583152496,-0.013621933469508653,8.409618325711683,2.811965358182571,9.571319603325234,1.2709330923638624,CO,0.0
609,https://doi.org/10.1016/j.matre.2023.100195,o-Cu2O/Ag,Cu1O0.525Ag0.1,Cu2O,Ag,83.33,octahedron,0.0,475.0,590.0,875.0,475.0,590.0,875.0,0.0,95.0,5.0,glassy-carbon electrode,KHCO3,0.5,7.2,-1.2,8.0,H-cell,136.02810921624598,0.8332999999999999,0.0,0.0,2.6666,35.639599583152496,-0.013621933469508653,8.409618325711683,2.811965358182571,9.571319603325234,1.2709330923638624,CO,0.0
610,https://doi.org/10.1016/j.matre.2023.100195,o-Cu2O/Ag,Cu1O0.525Ag0.1,Cu2O,Ag,83.33,octahedron,0.0,475.0,590.0,875.0,475.0,590.0,875.0,0.0,95.0,5.0,glassy-carbon electrode,KHCO3,0.5,7.2,-1.2,10.0,H-cell,136.02810921624598,0.8332999999999999,0.0,0.0,2.6666,35.639599583152496,-0.013621933469508653,8.409618325711683,2.811965358182571,9.571319603325234,1.2709330923638624,CO,0.0
611,https://doi.org/10.1016/j.matre.2023.100195,o-Cu2O/Ag,Cu1O0.525Ag0.1,Cu2O,Ag,83.33,octahedron,0.0,475.0,590.0,875.0,475.0,590.0,875.0,0.0,95.0,5.0,glassy-carbon electrode,KHCO3,0.5,7.2,-1.2,12.0,H-cell,136.02810921624598,0.8332999999999999,0.0,0.0,2.6666,35.639599583152496,-0.013621933469508653,8.409618325711683,2.811965358182571,9.571319603325234,1.2709330923638624,CO,0.0
612,https://doi.org/10.1016/j.matre.2023.100195,o-Cu2O/Ag,Cu1O0.525Ag0.1,Cu2O,Ag,83.33,octahedron,0.0,475.0,590.0,875.0,475.0,590.0,875.0,0.0,95.0,5.0,glassy-carbon electrode,KHCO3,0.5,7.2,-1.2,14.0,H-cell,136.02810921624598,0.8332999999999999,0.0,0.0,2.6666,35.639599583152496,-0.013621933469508653,8.409618325711683,2.811965358182571,9.571319603325234,1.2709330923638624,CO,0.0
613,https://doi.org/10.1016/j.matre.2023.100195,o-Cu2O/Ag,Cu1O0.525Ag0.1,Cu2O,Ag,83.33,octahedron,0.0,475.0,590.0,875.0,475.0,590.0,875.0,0.0,95.0,5.0,glassy-carbon electrode,KHCO3,0.5,7.2,-1.2,16.0,H-cell,136.02810921624598,0.8332999999999999,0.0,0.0,2.6666,35.639599583152496,-0.013621933469508653,8.409618325711683,2.811965358182571,9.571319603325234,1.2709330923638624,CO,0.0
614,https://doi.org/10.1016/j.matre.2023.100195,d-Cu2O/Ag,Cu1O0.525Ag0.1,Cu2O,Ag,83.33,dodecahedron,0.0,275.0,350.0,475.0,275.0,350.0,475.0,0.0,95.0,5.0,glassy-carbon electrode,KHCO3,0.5,7.2,-0.9,1.0,H-cell,136.02810921624598,0.8332999999999999,0.0,0.0,2.6666,35.639599583152496,-0.013621933469508653,8.409618325711683,2.811965358182571,9.571319603325234,1.2709330923638624,CO,17.15
