,DOI,Article name,Formula,Cat. compound,Support,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h",Type of reactor
536,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.94,CH4,3.19,0.5,H-cell
537,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.94,C2H4,53.62,0.5,H-cell
538,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.94,HCOOH,1.51,0.5,H-cell
539,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.98,H2,28.82,0.5,H-cell
540,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.98,CO,3.35,0.5,H-cell
541,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.98,CH4,3.18,0.5,H-cell
542,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.98,C2H4,67.14,0.5,H-cell
543,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.98,C2H5OH,1.5,0.5,H-cell
544,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.98,CH3COOH,0.0,0.5,H-cell
545,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.98,HCOOH,0.73,0.5,H-cell
546,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,H2,19.9,0.5,H-cell
547,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,CO,3.05,0.5,H-cell
548,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,CH4,7.09,0.5,H-cell
549,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,C2H4,69.79,0.5,H-cell
550,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,C2H5OH,2.61,0.5,H-cell
551,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,CH3COOH,1.35,0.5,H-cell
552,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,HCOOH,0.43,0.5,H-cell
553,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.06,H2,16.3,0.5,H-cell
554,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.06,CO,1.65,0.5,H-cell
555,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.06,CH4,22.22,0.5,H-cell
556,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.06,C2H4,59.95,0.5,H-cell
557,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.06,C2H5OH,3.39,0.5,H-cell
558,https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.06,HCOOH,0.24,0.5,H-cell
559,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,H2,18.2,1.0,H-cell
560,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,CO,7.6,1.0,H-cell
561,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,HCOOH,15.3,1.0,H-cell
562,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,C2H4,30.2,1.0,H-cell
563,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,C2H5OH,10.5,1.0,H-cell
564,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,C3H7OH,5.9,1.0,H-cell
565,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,H2,17.7,1.0,H-cell
566,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,CO,5.8,1.0,H-cell
567,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,CH4,1.9,1.0,H-cell
568,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,HCOOH,13.3,1.0,H-cell
569,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C2H4,42.6,1.0,H-cell
570,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C2H5OH,7.7,1.0,H-cell
571,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C3H7OH,6.9,1.0,H-cell
572,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,H2,13.4,1.0,H-cell
573,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,CO,2.9,1.0,H-cell
574,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,CH4,2.9,1.0,H-cell
575,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,HCOOH,8.0,1.0,H-cell
576,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,CH3COOH,2.0,1.0,H-cell
577,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,51.3,1.0,H-cell
578,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,48.02,2.0,H-cell
579,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,49.6,3.0,H-cell
580,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,48.02,4.0,H-cell
581,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,48.81,5.0,H-cell
582,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,46.83,6.0,H-cell
583,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,48.41,7.0,H-cell
584,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,48.81,8.0,H-cell
585,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,48.02,13.0,H-cell
586,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,46.03,14.0,H-cell
587,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,50.79,15.0,H-cell
588,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,45.24,16.0,H-cell
589,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,45.24,17.0,H-cell
590,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,45.63,18.0,H-cell
591,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,54.37,20.0,H-cell
592,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,47.62,21.0,H-cell
593,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,58.33,22.0,H-cell
594,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,51.59,23.0,H-cell
595,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,50.4,24.0,H-cell
596,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H5OH,13.0,1.0,H-cell
597,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C3H7OH,7.1,1.0,H-cell
598,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,H2,12.6,1.0,H-cell
599,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,CO,2.7,1.0,H-cell
600,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,CH4,2.5,1.0,H-cell
601,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,HCOOH,9.8,1.0,H-cell
602,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,CH3COOH,0.9,1.0,H-cell
603,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,C2H4,46.0,1.0,H-cell
604,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,C2H5OH,11.2,1.0,H-cell
605,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,C3H7OH,7.4,1.0,H-cell
606,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,H2,14.9,1.0,H-cell
607,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,CO,1.6,1.0,H-cell
608,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,CH4,4.0,1.0,H-cell
609,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,HCOOH,5.2,1.0,H-cell
610,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,CH3COOH,0.8,1.0,H-cell
611,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C2H4,48.6,1.0,H-cell
612,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C2H5OH,11.3,1.0,H-cell
613,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C3H7OH,4.4,1.0,H-cell
614,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,H2,24.0,1.0,H-cell
615,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,CO,1.0,1.0,H-cell
616,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,CH4,5.9,1.0,H-cell
617,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,HCOOH,2.9,1.0,H-cell
618,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,CH3COOH,0.9,1.0,H-cell
619,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,C2H4,37.4,1.0,H-cell
620,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,C2H5OH,10.1,1.0,H-cell
621,https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,C3H7OH,3.6,1.0,H-cell
