DOI,Article name,Formula,Cat. compound,Support,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h",Type of reactor,Av_ar_exactmw,Av_ar_lipinskiHBA,Av_ar_lipinskiHBD,Av_ar_NumHBA,Av_ar_NumHeavyAtoms,Av_harm_labuteASA,Av_harm_CrippenClogP,Av_harm_kappa1,Av_harm_kappa3,Av_harm_Energy of +1 ion,Av_harm_Metal_radius
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,48.02,13.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,46.03,14.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,50.79,15.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,45.24,16.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,45.24,17.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,45.63,18.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,54.37,20.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,47.62,21.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,58.33,22.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,51.59,23.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,50.4,24.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H5OH,13.0,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C3H7OH,7.1,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,H2,12.6,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,CO,2.7,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,CH4,2.5,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,HCOOH,9.8,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,CH3COOH,0.9,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,C2H4,46.0,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,C2H5OH,11.2,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,C3H7OH,7.4,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,H2,14.9,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,CO,1.6,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,CH4,4.0,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,HCOOH,5.2,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,CH3COOH,0.8,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C2H4,48.6,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C2H5OH,11.3,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C3H7OH,4.4,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,H2,24.0,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,CO,1.0,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,CH4,5.9,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,HCOOH,2.9,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,CH3COOH,0.9,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,C2H4,37.4,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,C2H5OH,10.1,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,C3H7OH,3.6,1.0,H-cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,gasdiffusion electrode,KOH,1.0,14.0,-1.56,H2,4.7,1.0,Flow cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,gasdiffusion electrode,KOH,1.0,14.0,-1.56,CO,25.3,1.0,Flow cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,gasdiffusion electrode,KOH,1.0,14.0,-1.56,CH4,0.6,1.0,Flow cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,gasdiffusion electrode,KOH,1.0,14.0,-1.56,HCOOH,6.2,1.0,Flow cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,gasdiffusion electrode,KOH,1.0,14.0,-1.56,CH3COOH,3.0,1.0,Flow cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,gasdiffusion electrode,KOH,1.0,14.0,-1.56,C2H4,23.1,1.0,Flow cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,gasdiffusion electrode,KOH,1.0,14.0,-1.56,C2H5OH,13.3,1.0,Flow cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,gasdiffusion electrode,KOH,1.0,14.0,-1.56,C3H7OH,6.4,1.0,Flow cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,gasdiffusion electrode,KOH,1.0,14.0,-2.06,H2,3.7,1.0,Flow cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,gasdiffusion electrode,KOH,1.0,14.0,-2.06,CO,31.0,1.0,Flow cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,gasdiffusion electrode,KOH,1.0,14.0,-2.06,CH4,0.2,1.0,Flow cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,gasdiffusion electrode,KOH,1.0,14.0,-2.06,HCOOH,3.4,1.0,Flow cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,gasdiffusion electrode,KOH,1.0,14.0,-2.06,CH3COOH,8.1,1.0,Flow cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,gasdiffusion electrode,KOH,1.0,14.0,-2.06,C2H4,28.0,1.0,Flow cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,gasdiffusion electrode,KOH,1.0,14.0,-2.06,C2H5OH,21.6,1.0,Flow cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,gasdiffusion electrode,KOH,1.0,14.0,-2.06,C3H7OH,2.4,1.0,Flow cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,gasdiffusion electrode,KOH,1.0,14.0,-2.56,H2,5.0,1.0,Flow cell,122.65428942274998,1.0,0.0,0.30510000000000004,2.6948999999999996,31.14417073541979,-0.1230263942111742,6.630459056982755,2.261466309771322,11.353022993115394,0.7937992069640616
